event_id,event_type,chromosome,strand,gene_name,common_start,short_exon_end,long_exon_end,sample,psi,inclusion_reads,exclusion_reads,total_reads,confidence
A5SS_chr15_29843353_141,A5SS,chr15,-,GENE_0141,29843353,29843853,29843983,sample_3_Aligned.sortedByCoord.out,0.38027742114672025,19,11,30,high
A5SS_chr15_29843353_141,A5SS,chr15,-,GENE_0141,29843353,29843853,29843983,sample_4_Aligned.sortedByCoord.out,0.448767363615414,21,22,43,high
A5SS_chr15_29843353_141,A5SS,chr15,-,GENE_0141,29843353,29843853,29843983,sample_5_Aligned.sortedByCoord.out,0.7610822015363046,18,9,27,high
A5SS_chr15_29843353_141,A5SS,chr15,-,GENE_0141,29843353,29843853,29843983,sample_6_Aligned.sortedByCoord.out,0.2575811872988941,23,14,37,high
A5SS_chr18_13821253_142,A5SS,chr18,+,GENE_0142,13821253,13821753,13821820,sample_1_Aligned.sortedByCoord.out,0.8263571945250165,31,14,45,high
A5SS_chr18_13821253_142,A5SS,chr18,+,GENE_0142,13821253,13821753,13821820,sample_2_Aligned.sortedByCoord.out,0.10104134189698773,20,14,34,high
A5SS_chr18_13821253_142,A5SS,chr18,+,GENE_0142,13821253,13821753,13821820,sample_3_Aligned.sortedByCoord.out,0.39905377751924037,19,14,33,high
A5SS_chr18_13821253_142,A5SS,chr18,+,GENE_0142,13821253,13821753,13821820,sample_4_Aligned.sortedByCoord.out,0.41170649304272966,20,18,38,high
A5SS_chr18_13821253_142,A5SS,chr18,+,GENE_0142,13821253,13821753,13821820,sample_5_Aligned.sortedByCoord.out,0.2550112155745942,30,11,41,high
A5SS_chr18_13821253_142,A5SS,chr18,+,GENE_0142,13821253,13821753,13821820,sample_6_Aligned.sortedByCoord.out,0.5086943277288888,21,15,36,high
A5SS_chr17_28946079_143,A5SS,chr17,+,GENE_0143,28946079,28946579,28946703,sample_1_Aligned.sortedByCoord.out,0.5008093123988053,15,14,29,high
A5SS_chr17_28946079_143,A5SS,chr17,+,GENE_0143,28946079,28946579,28946703,sample_2_Aligned.sortedByCoord.out,0.1680830678790917,23,11,34,high
A5SS_chr17_28946079_143,A5SS,chr17,+,GENE_0143,28946079,28946579,28946703,sample_3_Aligned.sortedByCoord.out,0.26816045229274266,21,15,36,high
A5SS_chr17_28946079_143,A5SS,chr17,+,GENE_0143,28946079,28946579,28946703,sample_4_Aligned.sortedByCoord.out,0.4814490339652408,20,14,34,high
A5SS_chr17_28946079_143,A5SS,chr17,+,GENE_0143,28946079,28946579,28946703,sample_5_Aligned.sortedByCoord.out,0.39237503417819447,18,19,37,high
A5SS_chr17_28946079_143,A5SS,chr17,+,GENE_0143,28946079,28946579,28946703,sample_6_Aligned.sortedByCoord.out,0.4589872576411688,21,10,31,high
A5SS_chr10_46280655_144,A5SS,chr10,-,GENE_0144,46280655,46281155,46281298,sample_1_Aligned.sortedByCoord.out,0.5884980861071404,22,14,36,high
A5SS_chr10_46280655_144,A5SS,chr10,-,GENE_0144,46280655,46281155,46281298,sample_2_Aligned.sortedByCoord.out,0.7828534600415146,23,18,41,high
A5SS_chr10_46280655_144,A5SS,chr10,-,GENE_0144,46280655,46281155,46281298,sample_3_Aligned.sortedByCoord.out,0.8950618338373671,21,21,42,high
A5SS_chr10_46280655_144,A5SS,chr10,-,GENE_0144,46280655,46281155,46281298,sample_4_Aligned.sortedByCoord.out,0.7762656285948245,22,21,43,high
A5SS_chr10_46280655_144,A5SS,chr10,-,GENE_0144,46280655,46281155,46281298,sample_5_Aligned.sortedByCoord.out,0.0738800938342132,26,25,51,high
A5SS_chr10_46280655_144,A5SS,chr10,-,GENE_0144,46280655,46281155,46281298,sample_6_Aligned.sortedByCoord.out,0.9472914026458165,22,19,41,high
A5SS_chr10_11871231_145,A5SS,chr10,-,GENE_0145,11871231,11871731,11871828,sample_1_Aligned.sortedByCoord.out,0.3836232892024409,21,23,44,high
A5SS_chr10_11871231_145,A5SS,chr10,-,GENE_0145,11871231,11871731,11871828,sample_2_Aligned.sortedByCoord.out,0.427345056163735,23,20,43,high
A5SS_chr10_11871231_145,A5SS,chr10,-,GENE_0145,11871231,11871731,11871828,sample_3_Aligned.sortedByCoord.out,0.7564511556076504,10,17,27,high
A5SS_chr10_11871231_145,A5SS,chr10,-,GENE_0145,11871231,11871731,11871828,sample_4_Aligned.sortedByCoord.out,0.15165867549429787,23,14,37,high
A5SS_chr10_11871231_145,A5SS,chr10,-,GENE_0145,11871231,11871731,11871828,sample_5_Aligned.sortedByCoord.out,0.33176153210718135,18,15,33,high
A5SS_chr10_11871231_145,A5SS,chr10,-,GENE_0145,11871231,11871731,11871828,sample_6_Aligned.sortedByCoord.out,0.17479538423157231,19,13,32,high
A5SS_chr14_37410664_146,A5SS,chr14,-,GENE_0146,37410664,37411164,37411268,sample_1_Aligned.sortedByCoord.out,0.6266804677599305,14,11,25,high
A5SS_chr14_37410664_146,A5SS,chr14,-,GENE_0146,37410664,37411164,37411268,sample_2_Aligned.sortedByCoord.out,0.2564165877993082,23,19,42,high
A5SS_chr14_37410664_146,A5SS,chr14,-,GENE_0146,37410664,37411164,37411268,sample_3_Aligned.sortedByCoord.out,0.5248362604811216,25,10,35,high
A5SS_chr14_37410664_146,A5SS,chr14,-,GENE_0146,37410664,37411164,37411268,sample_4_Aligned.sortedByCoord.out,0.336021061722936,21,17,38,high
A5SS_chr14_37410664_146,A5SS,chr14,-,GENE_0146,37410664,37411164,37411268,sample_5_Aligned.sortedByCoord.out,0.21104415912579114,22,13,35,high
A5SS_chr14_37410664_146,A5SS,chr14,-,GENE_0146,37410664,37411164,37411268,sample_6_Aligned.sortedByCoord.out,0.1991903410224864,15,21,36,high
A5SS_chr8_46197583_147,A5SS,chr8,+,GENE_0147,46197583,46198083,46198153,sample_1_Aligned.sortedByCoord.out,0.032638462355277745,19,12,31,high
A5SS_chr8_46197583_147,A5SS,chr8,+,GENE_0147,46197583,46198083,46198153,sample_2_Aligned.sortedByCoord.out,0.6533707983501797,22,19,41,high
A5SS_chr8_46197583_147,A5SS,chr8,+,GENE_0147,46197583,46198083,46198153,sample_3_Aligned.sortedByCoord.out,0.22355078379850743,25,11,36,high
A5SS_chr8_46197583_147,A5SS,chr8,+,GENE_0147,46197583,46198083,46198153,sample_4_Aligned.sortedByCoord.out,0.6845212606257615,17,10,27,high
A5SS_chr8_46197583_147,A5SS,chr8,+,GENE_0147,46197583,46198083,46198153,sample_5_Aligned.sortedByCoord.out,0.23964830063476286,20,19,39,high
A5SS_chr8_46197583_147,A5SS,chr8,+,GENE_0147,46197583,46198083,46198153,sample_6_Aligned.sortedByCoord.out,0.3684263010405925,24,10,34,high
